ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_5BXWWNH,2010-10-31,2011-10-16,Male,35,2010-10-31,1,JEEP,Brown,GMC,,,Car Classic,0
ID_5C0PEF6,2010-08-03,2011-08-02,Male,39,2010-08-03,1,JEEP,Black,ACURA,Ikeja,Lagos,Car Classic,0
ID_5C1WP6J,2010-10-11,2011-10-09,Male,34,2010-10-11,1,,,TOYOTA,Agege,Lagos,Car Classic,1
ID_5C4615O,2010-08-29,2011-08-11,Female,32,2010-08-29,1,Saloon,,TOYOTA,,,Car Classic,0
ID_5C4SVH8,2010-01-11,2011-01-10,Male,40,2010-01-11,1,Saloon,Silver,TOYOTA,,,Car Plus,0
ID_5C5FX67,2010-10-31,2011-03-01,Female,38,2010-10-31,3,,,TOYOTA,Lagos,Lagos,Car Classic,1
ID_5CA7QK6,2010-12-20,2011-03-22,Female,44,2010-12-20,1,JEEP,Black,Mercedes,,,Car Classic,0
ID_5CBFB4T,2010-12-13,2011-12-12,Male,54,2010-12-13,2,,,,Lagos Mainland,Lagos,CarSafe,0
ID_5CM4EWJ,2010-01-11,2011-01-10,,120,2010-01-11,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_5CMCDZ0,2010-05-15,2011-05-14,Male,68,2010-05-15,1,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_5CNQFZ6,2010-04-06,2011-04-05,Female,28,2010-04-06,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_5CPEXR9,2010-01-30,2011-01-29,Male,34,2010-01-30,1,Saloon,Silver,Pontiac,,,Car Classic,0
ID_5CSMUB8,2010-11-13,2011-11-11,Male,38,2010-11-13,1,,,,,,CarSafe,0
ID_5CX4VEW,2010-03-13,2011-02-27,Female,38,2010-03-13,1,JEEP,Blue,Honda,,,Car Classic,0
ID_5D169KP,2010-11-20,2011-09-17,Male,38,2010-11-20,1,,,,,,Car Classic,0
ID_5D1E2HD,2010-04-30,2011-04-29,Male,1,2010-04-30,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5D1KHB1,2010-07-05,2011-07-04,Male,71,2010-07-05,1,Saloon,,Honda,,,CarSafe,0
ID_5DA2T0Q,2010-08-06,2011-08-05,Male,28,2010-08-06,1,,,,,,CarSafe,0
ID_5DCZUBA,2010-08-29,2010-12-31,Entity,20,2010-08-29,3,,,,Lagos,Lagos,Muuve,1
ID_5DDNJVL,2010-12-23,2011-02-21,Male,20,2010-12-23,4,JEEP,Black,Honda,Victoria Island,Lagos,Customized Motor,0
ID_5DIV4K7,2010-01-10,2011-01-09,Male,80,2010-01-10,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_5DJRYMB,2010-01-11,2011-01-10,Female,26,2010-01-11,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_5DTB24B,2010-08-30,2011-08-29,Male,35,2010-08-30,1,Mini Van,Silver,TOYOTA,,,Car Classic,0
ID_5DVTXZW,2010-12-18,2011-12-17,Female,42,2010-12-18,1,,,,,,Car Classic,0
ID_5DWNU4U,2010-11-19,2011-11-18,Male,2,2010-11-19,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5E2S9P0,2010-02-18,2011-02-17,Male,60,2010-02-18,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5EBN6LY,2010-09-27,2011-09-26,Male,52,2010-09-27,1,Saloon,,TOYOTA,ISHERI,Benue,Car Classic,1
ID_5EDDW07,2010-01-07,2011-01-06,Female,50,2010-01-07,2,,,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_5EF22D4,2010-07-08,2011-04-07,Male,38,2010-07-08,1,Saloon,Black,TOYOTA,Epe,Lagos,Car Classic,0
ID_5EI6RFC,2010-07-31,2011-07-30,Male,36,2010-07-31,2,Saloon,,Honda,Lekki,Lagos,CarSafe,0
ID_5EK6FH0,2010-07-15,2011-07-14,NOT STATED,44,2010-07-15,1,Saloon,Black,TOYOTA,,,Car Classic,1
ID_5ESFRBH,2010-04-29,2011-04-28,,20,2010-04-29,1,,,TOYOTA,Marina,Lagos,Car Classic,0
ID_5EVPUVK,2010-07-08,2011-01-06,Female,64,2010-07-08,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_5EWFZ69,2010-04-12,2011-04-11,Male,41,2010-04-12,1,Saloon,,Hyundai,,,CarSafe,0
ID_5F03UPK,2010-04-17,2011-04-16,,120,2010-04-17,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_5FB0YN5,2010-11-19,2011-11-18,Male,35,2010-11-19,1,,,,,,CarSafe,0
ID_5FCYV5S,2010-05-09,2011-05-07,Male,41,2010-05-09,1,JEEP,,Nissan,,,CarSafe,0
ID_5FFERIM,2010-01-22,2011-01-21,Female,57,2010-01-22,2,JEEP,Green,Hyundai,Apapa,Lagos,Car Plus,0
ID_5FOM571,2010-02-11,2011-02-10,Male,40,2010-02-11,1,Saloon,,Hyundai,,,CarSafe,0
ID_5FR1NAP,2010-02-07,2011-02-06,Male,50,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5FV8WS2,2010-08-14,2011-08-12,Male,38,2010-08-14,1,,,,,,CarSafe,0
ID_5G0JLDW,2010-11-01,2011-10-31,Female,42,2010-11-01,1,Saloon,Red,TOYOTA,,,Car Classic,1
ID_5GAFH4O,2010-12-16,2011-07-02,Male,32,2010-12-16,1,,,,,,Car Classic,0
ID_5GFBJUA,2010-05-06,2011-05-05,Male,50,2010-05-06,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5GHYAQR,2010-09-16,2011-09-15,Female,45,2010-09-16,1,,Silver,Lexus,,,Customized Motor,0
ID_5GMNMD7,2010-02-20,2011-02-19,Male,41,2010-02-20,1,Saloon,Grey,TOYOTA,Isolo,Benue,Car Classic,0
ID_5GNQB7R,2010-05-06,2011-05-05,Female,42,2010-05-06,1,Saloon,Black,Kia,Central,Benue,Customized Motor,0
ID_5GOCJVB,2010-01-09,2011-01-08,Female,55,2010-01-09,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5GR3EL2,2010-08-30,2011-08-29,Female,2,2010-08-30,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5GX79Z9,2010-07-01,2011-06-30,Female,31,2010-07-01,1,JEEP,Blue,TOYOTA,,,Car Classic,0
ID_5GXU1GZ,2010-04-06,2011-04-05,Male,40,2010-04-06,1,,,Nissan,Lagos Mainland,Lagos,CarSafe,0
ID_5H2RR6Y,2010-06-22,2011-06-20,Male,62,2010-06-22,1,JEEP,,BMW,,,CarSafe,0
ID_5H4YKR6,2010-04-15,2011-04-14,Male,73,2010-04-15,1,JEEP,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_5H6MECP,2010-12-31,2011-12-30,Female,48,2010-12-31,1,,,,,,CarSafe,0
ID_5HC5EHH,2010-05-31,2011-05-30,Female,33,2010-05-31,1,Saloon,Red,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1
ID_5HCU70M,2010-01-03,2011-01-02,Male,34,2010-01-03,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_5HIM4SL,2010-02-07,2011-02-06,Male,38,2010-02-07,1,Saloon,As Attached,TOYOTA,Benin,Edo,Car Classic,0
ID_5HJYXYY,2010-12-26,2011-06-24,Female,28,2010-12-26,1,,,,,,Car Classic,0
ID_5HQADIR,2010-07-04,2011-07-03,Male,34,2010-07-04,2,Saloon,As Attached,TOYOTA,Ikorodu,Lagos,Car Classic,0
ID_5HR3V60,2010-08-22,2011-08-21,Male,35,2010-08-22,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_5HULS89,2010-05-14,2011-05-13,Female,1,2010-05-14,1,Saloon,,Honda,,,CarSafe,0
ID_5HZ30NN,2010-02-19,2011-02-18,Male,33,2010-02-19,1,Saloon,,Lexus,,,CarSafe,0
ID_5HZ90WN,2010-03-12,2011-03-11,Male,43,2010-03-12,1,Saloon,Grey,Honda,,,Car Classic,0
ID_5HZXZ2K,2010-09-23,2011-03-23,Male,49,2010-09-23,1,,,,Asaba,Delta,Car Classic,0
ID_5I0YJJ8,2010-10-04,2011-10-03,Male,40,2010-10-04,1,,,,Victoria Island,Lagos,Car Classic,0
ID_5I7QF0L,2010-05-31,2011-05-30,Male,40,2010-05-31,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5ID1ZY8,2010-05-04,2011-04-13,Female,36,2010-05-04,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_5IJV66K,2010-09-13,2011-09-12,Female,35,2010-09-13,1,,,,,,CarSafe,0
ID_5ILFNUE,2010-05-08,2011-05-07,Female,34,2010-05-08,1,Saloon,Black,Honda,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_5ISZ3QV,2010-01-04,2011-01-03,Male,40,2010-01-04,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5IT4Q8S,2010-04-05,2011-04-04,Male,40,2010-04-05,1,Saloon,,Mazda,,,CarSafe,0
ID_5IVQZP1,2010-01-16,2011-01-15,Male,44,2010-01-16,1,,,TOYOTA,Isolo,Benue,Car Classic,1
ID_5J08H9H,2010-12-30,2011-12-29,Female,50,2010-12-30,1,,,,Owerri West ,Owerri-West,CarSafe,0
ID_5JH2RXZ,2010-12-03,2011-07-22,Female,44,2010-12-03,1,JEEP,Black,Mercedes,,,Car Classic,0
ID_5JM1NJ4,2010-09-09,2011-09-08,Male,37,2010-09-09,1,Saloon,,TOYOTA,,,Car Classic,0
ID_5JM6ORT,2010-11-02,2011-10-31,Male,36,2010-11-02,1,,,,,,CarFlex,0
ID_5JMIOFT,2010-01-18,2011-01-17,Male,46,2010-01-18,1,JEEP,Green,Kia,,,Car Classic,0
ID_5JQEXIU,2010-04-30,2011-04-29,Male,35,2010-04-30,1,Saloon,Gold,Lexus,Asaba,Delta,Car Classic,0
ID_5JUKV8L,2010-01-29,2011-01-28,Female,42,2010-01-29,1,Saloon,Brown,Kia,Lagos Island,Lagos,Car Classic,0
ID_5K21RA2,2010-09-16,2010-12-31,,120,2010-09-16,4,,As Attached,TOYOTA,Victoria Island,Lagos,Muuve,0
ID_5K2NT8S,2010-10-04,2011-01-04,SEX,33,2010-10-04,1,,,,,,Car Classic,0
ID_5K9PFZT,2010-11-21,2011-11-20,Male,72,2010-11-21,1,Saloon,Black,Honda,,,Car Classic,0
ID_5KG4XDO,2010-10-22,2011-10-21,Male,38,2010-10-22,1,,,,,,CarSafe,0
ID_5KHROV2,2010-09-23,2011-09-21,Male,50,2010-09-23,1,,,,,,CarSafe,0
ID_5KNNHJ8,2010-06-06,2011-06-05,Male,34,2010-06-06,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_5KR37UE,2010-01-16,2011-01-15,Female,59,2010-01-16,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5KSMK8H,2010-04-04,2011-04-03,Male,32,2010-04-04,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_5KT56U5,2010-03-21,2011-03-03,Female,36,2010-03-21,1,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_5L0VRZ5,2010-06-13,2011-06-12,Male,35,2010-06-13,1,Saloon,Black,TOYOTA,,,Car Classic,1
ID_5L8WVTT,2010-05-31,2011-05-30,Male,35,2010-05-31,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_5LBPD6P,2010-05-25,2011-05-24,Male,30,2010-05-25,1,Saloon,Wine,Honda,Ikeja,Lagos,Car Classic,0
ID_5LCI5L5,2010-07-09,2011-07-08,Female,38,2010-07-09,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5LCTZZE,2010-10-26,2011-10-25,Female,36,2010-10-26,1,,,,,,Car Classic,0
ID_5LL04MN,2010-07-02,2011-07-01,Male,40,2010-07-02,1,JEEP,Grey,Lexus,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_5LLYCT2,2010-02-11,2011-02-10,Male,57,2010-02-11,2,JEEP,,TOYOTA,Victoria Island,Lagos,Car Plus,0
ID_5LUIPYW,2010-06-01,2011-05-31,Male,31,2010-06-01,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_5LUPQNL,2010-03-25,2011-03-24,Male,51,2010-03-25,1,Saloon,,Mercedes,,,CarSafe,0
ID_5LWE5EL,2010-11-22,2011-11-21,Male,65,2010-11-22,1,JEEP,Black,Hyundai,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_5M0NAGU,2010-05-28,2011-05-27,Male,46,2010-05-28,1,Saloon,,Honda,,,CarSafe,0
ID_5M45PHC,2010-09-28,2011-09-27,Female,44,2010-09-28,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_5M55Z1N,2010-08-14,2011-08-13,Male,41,2010-08-14,1,,,,,,CarSafe,0
ID_5M6JIT8,2010-09-27,2011-03-26,Male,40,2010-09-27,2,,,,,,Customized Motor,0
ID_5M9TN0T,2010-07-02,2011-07-01,Male,28,2010-07-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5MBH1YR,2010-07-02,2011-07-01,Female,34,2010-07-02,2,JEEP,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
ID_5MMWRSY,2010-01-31,2011-01-30,Male,43,2010-01-31,3,JEEP,Black,TOYOTA,,,Customized Motor,0
ID_5MZ9O0R,2010-01-18,2011-01-17,Male,51,2010-01-18,1,,Blue,TOYOTA,,,Car Classic,0
ID_5N7ZNJH,2010-07-19,2011-07-18,NOT STATED,60,2010-07-19,1,Saloon,Black,Audi,,,Customized Motor,0
ID_5NAUUJW,2010-03-13,2011-03-12,Male,41,2010-03-13,2,JEEP,Silver,Lexus,Isolo,Benue,Car Classic,0
ID_5NBOOZY,2010-04-16,2011-04-15,Male,35,2010-04-16,1,Saloon,,Honda,,,CarSafe,0
ID_5NC4XDI,2010-08-16,2011-08-15,Male,61,2010-08-16,1,Saloon,,Honda,,,CarSafe,0
ID_5NF93W8,2010-05-10,2011-05-09,Male,52,2010-05-10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5NG87RW,2010-01-17,2011-01-16,Female,1,2010-01-17,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5NGZF0J,2010-03-07,2011-03-06,Female,38,2010-03-07,1,Saloon,,Volkswagen,,,CarSafe,0
ID_5NTG1KS,2010-10-29,2011-10-28,Male,27,2010-10-29,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_5OFE7QA,2010-12-13,2011-12-12,Female,40,2010-12-13,1,JEEP,,Honda,,,CarSafe,0
ID_5OFTBUD,2010-06-24,2011-06-23,Male,34,2010-06-24,1,Saloon,Silver,TOYOTA,ISHERI,Benue,Car Classic,0
ID_5OL0Z80,2010-04-18,2011-04-17,Male,120,2010-04-18,1,,White,Scania,Victoria Island,Lagos,CVTP,0
ID_5OW09PF,2010-11-06,2011-08-06,Male,52,2010-11-06,3,,As Attached,Audi,Apapa,Lagos,Car Classic,1
ID_5OX5AHW,2010-02-18,2011-02-17,Female,55,2010-02-18,1,JEEP,Grey,Lexus,ENUGU EAST,ENUGU-EAST,Car Classic,0
ID_5P1R5NQ,2010-12-20,2011-12-19,Female,46,2010-12-20,1,,,,,,CarSafe,0
ID_5P5JK6I,2010-01-02,2011-01-01,Female,1,2010-01-02,1,Saloon,,Hyundai,,,CarSafe,0
ID_5P92XZI,2010-05-21,2011-05-20,Female,63,2010-05-21,2,,As Attached,Ford,Victoria Island,Lagos,Car Classic,0
ID_5PBNDWT,2010-09-06,2011-09-05,Male,50,2010-09-06,1,Saloon,,TOYOTA,Alimosho,Lagos,CarSafe,0
ID_5PIOQVZ,2010-02-08,2011-02-07,Male,50,2010-02-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5PJUZGE,2010-11-08,2011-02-06,Male,36,2010-11-08,1,JEEP,White,TOYOTA,,,Car Classic,0
ID_5PK7YVR,2010-01-09,2011-01-08,Female,54,2010-01-09,2,,,Range Rover,Festac,Benue,Car Classic,0
ID_5PMJ4JA,2010-04-05,2011-04-04,Female,46,2010-04-05,1,Saloon,,TOYOTA,Lekki,Lagos,Car Classic,0
ID_5PX2I5E,2010-02-06,2011-02-05,Female,57,2010-02-06,1,Saloon,,TOYOTA,Bwari,Benue,Car Classic,0
ID_5PXYWOK,2010-01-31,2011-01-30,Female,69,2010-01-31,3,,Black,Honda,Victoria Island,Lagos,Customized Motor,0
ID_5PYUYA6,2010-02-07,2011-02-06,Male,1,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5Q5YZJ5,2010-03-05,2011-03-03,Male,36,2010-03-05,1,Saloon,,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,0
ID_5Q9SALE,2010-01-30,2011-01-29,Male,50,2010-01-30,1,Saloon,As Attached,Honda,Obia/Akpor,Obia-Akpor,CarSafe,0
ID_5QA6WXK,2010-01-10,2011-01-09,Male,63,2010-01-10,1,JEEP,,TOYOTA,Kaduna,Kaduna,Car Classic,0
ID_5QCITWQ,2010-01-25,2011-01-24,Male,82,2010-01-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5QKH3BY,2010-12-18,2011-12-18,Male,54,2010-12-18,1,JEEP,,Lexus,,,Car Classic,1
ID_5QMSHKM,2010-03-18,2011-03-17,Female,29,2010-03-18,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_5QMY19C,2010-08-05,2011-08-04,Male,50,2010-08-05,1,JEEP,Grey,TOYOTA,Orolu,Benue,Car Classic,0
ID_5QOS8QE,2010-11-11,2011-11-10,Male,52,2010-11-11,1,JEEP,,Lexus,,,CarSafe,0
ID_5QTYVGA,2010-02-22,2011-02-21,Female,24,2010-02-22,1,Saloon,,Peugeot,Owerri,Imo,Car Classic,0
ID_5QW5K9N,2010-05-06,2011-04-08,Male,34,2010-05-06,2,Saloon,,Honda,,,Car Classic,0
ID_5R1RLY9,2010-04-16,2011-04-15,Male,33,2010-04-16,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5R78XBZ,2010-02-09,2011-02-08,Male,63,2010-02-09,1,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0
ID_5RC828L,2010-03-06,2011-03-04,Female,45,2010-03-06,1,JEEP,Silver,TOYOTA,OGUN,Ogun,Car Classic,0
ID_5RE5ZGN,2010-07-19,2011-07-18,Male,43,2010-07-19,2,JEEP,Blue,TOYOTA,Badagry,Benue,Car Classic,0
ID_5RL2QII,2010-04-04,2011-04-03,Male,55,2010-04-04,1,Saloon,Black,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_5RM6LIQ,2010-09-25,2011-09-24,Male,24,2010-09-25,1,Saloon,Black,TOYOTA,,,Car Plus,0
ID_5RMID9Y,2010-11-20,2011-05-05,Female,54,2010-11-20,1,,,,,,Car Classic,0
ID_5S2PS49,2010-08-20,2011-08-19,,56,2010-08-20,1,,,,Victoria Island,Lagos,Car Classic,0
ID_5S49J44,2010-11-20,2011-11-19,Male,32,2010-11-20,1,,,,,,CarSafe,0
ID_5S4H5DO,2010-11-15,2011-11-14,NOT STATED,21,2010-11-15,1,Saloon,,Lexus,,,CarSafe,0
ID_5S6ED9B,2010-07-12,2011-07-11,Male,35,2010-07-12,1,JEEP,Light Green,Lexus,Ikeja,Lagos,Car Classic,1
ID_5SBOJX6,2010-07-29,2011-07-25,Male,39,2010-07-29,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_5SCSAXU,2010-03-12,2011-03-11,Male,45,2010-03-12,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5SIYCO5,2010-03-06,2011-03-04,Male,12,2010-03-06,2,,,Hyundai,Lekki,Lagos,Customized Motor,0
ID_5SNLSV6,2010-04-03,2011-04-02,Female,69,2010-04-03,1,Saloon,As Attached,TOYOTA,,,Car Classic,0
ID_5SP3FT1,2010-06-12,2011-06-11,Male,46,2010-06-12,2,JEEP,Silver,Honda,Eti-Osa,Eti-Osa,Car Classic,0
ID_5STOZBX,2010-12-21,2011-12-20,Male,50,2010-12-21,1,Saloon,,Kia,,,CarSafe,0
ID_5SV5NUX,2010-11-06,2011-11-05,Male,140,2010-11-06,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5SXA1I4,2010-11-06,2011-03-04,Male,12,2010-11-06,2,JEEP,Black,Lexus,Lekki,Lagos,Customized Motor,0
ID_5SY9RQJ,2010-02-19,2011-02-18,Male,58,2010-02-19,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5T061ZW,2010-12-26,2011-12-24,Male,39,2010-12-26,1,,,,,,CarSafe,0
ID_5T12HFA,2010-10-03,2011-10-01,Male,41,2010-10-03,1,,,,,,CarSafe,0
ID_5T5V4UV,2010-06-27,2011-06-26,Female,30,2010-06-27,1,JEEP,Black,TOYOTA,OGBA,Lagos,Car Classic,1
ID_5TDHE1W,2010-11-19,2011-05-21,Male,44,2010-11-19,2,,,,Jos North,Jos-North,Car Classic,0
ID_5TFMWEY,2010-03-20,2011-03-19,Male,40,2010-03-20,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5TPZM23,2010-06-27,2011-06-26,,22,2010-06-27,1,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_5TWYRVJ,2010-12-13,2011-12-12,Male,50,2010-12-13,1,,,,,,CarSafe,0
ID_5U94229,2010-01-04,2011-01-03,Male,41,2010-01-04,1,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_5UEC91R,2010-01-23,2011-01-22,Female,46,2010-01-23,2,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_5UHIWG7,2010-08-26,2011-08-25,Male,50,2010-08-26,2,,,,Kosofe,Benue,Car Classic,0
ID_5UJFPZ2,2010-12-27,2011-12-26,Male,120,2010-12-27,1,,,,Victoria Island,Lagos,CVTP,0
ID_5UOIVTT,2010-03-08,2011-03-07,Male,53,2010-03-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5US03NE,2010-12-12,2011-12-11,Female,45,2010-12-12,1,,,,,,CarSafe,0
ID_5USOR8N,2010-05-28,2011-05-27,Female,39,2010-05-28,1,Bus,Dark Gray,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_5UWNAJ9,2010-06-13,2011-06-12,Male,44,2010-06-13,2,Saloon,Black,TOYOTA,Sapele,Delta,Car Classic,0
ID_5V5ANSE,2010-05-10,2011-05-09,Male,37,2010-05-10,1,Saloon,Silver,TOYOTA,Apapa,Lagos,Car Classic,0
ID_5V8ZB4D,2010-09-25,2011-09-24,Female,39,2010-09-25,1,JEEP,Grey,Hyundai,,,Car Classic,0
ID_5VAPLV0,2010-07-09,2011-07-08,Female,52,2010-07-09,2,JEEP,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_5VASDCH,2010-10-15,2011-10-09,Female,31,2010-10-15,2,JEEP,Black,Honda,Lekki,Lagos,Car Plus,0
ID_5VBLFPG,2010-04-06,2011-04-05,Female,50,2010-04-06,1,Saloon,,TOYOTA,Ikeja,Lagos,CarSafe,0
ID_5VGO1HB,2010-01-24,2011-01-23,Female,64,2010-01-24,2,JEEP,,BMW,Port Harcourt,Rivers,Car Plus,0
ID_5VJI1G9,2010-10-17,2011-10-16,Male,30,2010-10-17,1,Saloon,,Mercedes,Benin,Edo,Car Classic,0
ID_5VNXACZ,2010-05-16,2011-05-15,Male,65,2010-05-16,1,JEEP,B.Silver,TOYOTA,Umuahia South,Umuahia-South,Car Plus,0
ID_5VO971Y,2010-10-30,2011-10-29,Female,36,2010-10-30,2,Saloon,Black,Kia,Ile-Ife,Osun,Car Classic,0
ID_5VPN8WK,2010-01-30,2011-01-29,Male,41,2010-01-30,2,Saloon,Silver,Lexus,Maryland,Lagos,Car Classic,0
ID_5W5RJ44,2010-01-29,2011-01-28,Male,56,2010-01-29,1,Bus,,TOYOTA,,,CVTP,0
ID_5W6OLBL,2010-08-07,2011-08-06,Male,52,2010-08-07,3,Bus,,TOYOTA,Apapa,Lagos,CVTP,0
ID_5WC8SJD,2010-09-28,2011-09-27,Entity,20,2010-09-28,1,Saloon,Grey,Skoda,Ojodu,Lagos,Car Classic,0
ID_5WK599N,2010-04-18,2011-04-17,Male,36,2010-04-18,1,Saloon,,Lexus,,,CarSafe,0
ID_5WKAA5O,2010-09-04,2011-09-02,Male,20,2010-09-04,1,,Black,Range Rover,Ikoyi,Lagos,Car Classic,0
ID_5WP561N,2010-07-23,2011-07-22,Male,120,2010-07-23,1,Bus,White,Volkswagen,Victoria Island,Lagos,CVTP,0
ID_5WWQMWL,2010-12-30,2011-12-29,Female,30,2010-12-30,1,,,,,,Car Classic,0
ID_5X0ECIE,2010-02-12,2011-02-11,Male,40,2010-02-12,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_5X26HPT,2010-02-26,2011-02-25,Male,76,2010-02-26,1,Saloon,,Nissan,Apapa,Lagos,Car Classic,0
ID_5X7FSVY,2010-12-17,2011-12-16,Female,40,2010-12-17,2,,,,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_5X93TAP,2010-02-21,2011-02-21,Female,40,2010-02-21,1,Saloon,Grey,Honda,Surulere,Lagos,Car Classic,0
ID_5X991I0,2010-10-29,2011-10-28,NOT STATED,20,2010-10-29,1,Saloon,,Ford,,,CarSafe,0
ID_5XJRJXN,2010-02-07,2011-02-06,Female,44,2010-02-07,1,Saloon,,TOYOTA,,,Car Classic,0
ID_5XKJE29,2010-04-30,2011-04-29,Male,1,2010-04-30,1,Saloon,,Mazda,,,CarSafe,0
ID_5XKX2YT,2010-12-23,2011-03-22,Male,19,2010-12-23,2,,,,,,Car Plus,0
ID_5XL8KFQ,2010-04-18,2011-04-17,Male,42,2010-04-18,1,Saloon,,Hyundai,,,CarSafe,0
ID_5XM8MNN,2010-01-31,2011-01-25,Female,33,2010-01-31,1,Saloon,Blue,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_5XNK07U,2010-02-28,2011-02-21,Male,41,2010-02-28,2,Saloon,Black,Honda,Enugu North,Enugu-North,Car Classic,0
ID_5XX9ATR,2010-03-12,2011-03-11,Male,12,2010-03-12,4,Truck,White,Mitsubishi,Surulere,Lagos,CVTP,0
ID_5Y04DY7,2010-03-10,2011-03-08,Female,6,2010-03-10,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_5Y32UE9,2010-04-12,2011-04-11,Male,43,2010-04-12,2,Saloon,,TOYOTA,OGUN,Ogun,Car Classic,0
ID_5Y80ZOG,2010-04-17,2011-04-16,Male,49,2010-04-17,2,Saloon,White,TOYOTA,,,Car Classic,0
ID_5YACX12,2010-07-02,2011-07-01,Female,40,2010-07-02,2,JEEP,Black,Ford,,,Car Plus,0
ID_5YB0N5I,2010-05-01,2011-04-30,Male,35,2010-05-01,1,Saloon,,TOYOTA,,,CarSafe,0
ID_5YBKMVE,2010-03-14,2011-03-13,Female,53,2010-03-14,1,Saloon,Black,Honda,OGUDU,Benue,Car Classic,0
ID_5YCRBD7,2010-10-28,2011-10-27,Male,30,2010-10-28,1,,,,,,CarSafe,0
ID_5YHCDJI,2010-02-19,2011-02-18,Female,28,2010-02-19,2,Saloon,,Hyundai,,,Car Plus,0
ID_5YJB5IU,2010-09-05,2011-06-30,Male,37,2010-09-05,2,JEEP,Black,Honda,Warri,Delta,Car Classic,1
ID_5YL1T0P,2010-10-31,2011-10-30,Male,31,2010-10-31,1,,,Honda,Ebute-Metta,Lagos,Car Classic,0
ID_5YN6IFL,2010-11-09,2010-12-31,,38,2010-11-09,2,JEEP,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
